problem,pool,composition_model,partition,variant,mechanism_id,n_pairs,baseline_failures,candidate_failures,interpretation,total_actual_time_delta_s_mean,movement_s_delta_mean,measurement_s_delta_mean,switch_s_delta_mean,optical_s_delta_mean,laser_s_delta_mean,walk_distance_m_delta_mean,measures_delta_mean,clear_attempts_delta_mean,failed_clear_attempts_delta_mean
3,broad,broad_joint,development,immediate,assumption__radius_min__noise_correlated__scale_150,3,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",1426.5098303333334,1422.1764998352319,0.0,-17.666666666666668,22.0,0.0,7110.8824991761585,0.0,7.333333333333333,7.333333333333333
3,broad,broad_joint,development,immediate,assumption__radius_min__noise_correlated__scale_300,3,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",1064.435784,1060.435788336292,0.0,-16.0,20.0,0.0,5302.17894168146,0.0,6.666666666666667,6.666666666666667
3,broad,broad_joint,development,immediate,assumption__radius_min__noise_correlated__scale_75,3,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",1216.2780989999999,1221.2781046432879,-3.3333333333333335,-17.666666666666668,16.0,0.0,6106.390523216439,-0.6666666666666666,5.333333333333333,5.333333333333333
3,broad,broad_joint,development,immediate,assumption__radius_min__noise_deterministic__scale_150,2,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",1356.5870850000001,1374.0870890755878,0.0,-17.5,0.0,0.0,6870.4354453779415,0.0,0.0,0.0
3,broad,broad_joint,development,immediate,assumption__radius_min__noise_deterministic__scale_300,3,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",1699.3829143333335,1698.3829198187088,0.0,-18.0,19.0,0.0,8491.914599093545,0.0,6.333333333333333,6.333333333333333
3,broad,broad_joint,development,immediate,assumption__radius_min__noise_deterministic__scale_75,3,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",1162.3569703333335,1168.3569727922413,0.0,-14.0,8.0,0.0,5841.784863961208,0.0,2.6666666666666665,2.6666666666666665
3,broad,broad_joint,development,immediate,assumption__radius_min__noise_extreme__scale_150,3,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",1578.4582879999998,1588.1249580850333,0.0,-16.666666666666668,7.0,0.0,7940.624790425166,0.0,2.3333333333333335,2.3333333333333335
3,broad,broad_joint,development,immediate,assumption__radius_min__noise_extreme__scale_300,2,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",1124.8626385000002,1092.3626409424996,-2.5,-17.5,52.5,0.0,5461.813204712498,-0.5,17.5,17.5
3,broad,broad_joint,development,immediate,assumption__radius_min__noise_extreme__scale_75,2,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",1314.5870034999998,1326.5870058570986,0.0,-16.5,4.5,0.0,6632.935029285494,0.0,1.5,1.5
3,broad,broad_joint,development,immediate,assumption__radius_mixed__noise_correlated__scale_150,3,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",2589.230415,2577.5637523885202,0.0,-17.333333333333332,29.0,0.0,12887.8187619426,0.0,9.666666666666666,9.666666666666666
3,broad,broad_joint,development,immediate,assumption__radius_mixed__noise_correlated__scale_300,2,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",2009.556199,1975.056204643689,0.0,-18.0,52.5,0.0,9875.281023218442,0.0,17.5,17.5
3,broad,broad_joint,development,immediate,assumption__radius_mixed__noise_correlated__scale_75,3,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",2214.9312133333333,2186.2645508938695,-6.666666666666667,-17.666666666666668,53.0,0.0,10931.322754469345,-1.3333333333333333,17.666666666666668,17.666666666666668
3,broad,broad_joint,development,immediate,assumption__radius_mixed__noise_deterministic__scale_150,3,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",1856.2656783333332,1866.5990148156434,-13.333333333333334,-20.0,23.0,0.0,9332.995074078217,-2.6666666666666665,7.666666666666667,7.666666666666667
3,broad,broad_joint,development,immediate,assumption__radius_mixed__noise_deterministic__scale_300,2,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",2649.4510474999997,2618.451050924211,0.0,-17.0,48.0,0.0,13092.255254621055,0.0,16.0,16.0
3,broad,broad_joint,development,immediate,assumption__radius_mixed__noise_deterministic__scale_75,3,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",1815.6735323333335,1817.3402032589947,-3.3333333333333335,-18.333333333333332,20.0,0.0,9086.701016294972,-0.6666666666666666,6.666666666666667,6.666666666666667
3,broad,broad_joint,development,immediate,assumption__radius_mixed__noise_extreme__scale_150,2,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",1863.3125949999999,1835.812597357469,0.0,-16.0,43.5,0.0,9179.062986787345,0.0,14.5,14.5
3,broad,broad_joint,development,immediate,assumption__radius_mixed__noise_extreme__scale_300,2,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",1461.2155084999997,1456.215511517603,0.0,-16.0,21.0,0.0,7281.077557588014,0.0,7.0,7.0
3,broad,broad_joint,development,immediate,assumption__radius_mixed__noise_extreme__scale_75,1,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",2210.2503260000003,2200.250332148479,0.0,-14.0,24.0,0.0,11001.251660742397,0.0,8.0,8.0
3,broad,broad_joint,development,scan_then_clear,__design_mixture__,64,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",563.49983559375,586.0623361737406,0.0,-3.8125,-18.75,0.0,2930.311680868703,0.0,-6.25,-6.25
3,broad,broad_joint,development,scan_then_clear,assumption__radius_max__noise_correlated__scale_150,2,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",759.6508179999998,806.1508176283612,0.0,-3.0,-43.5,0.0,4030.7540881418063,0.0,-14.5,-14.5
3,broad,broad_joint,development,scan_then_clear,assumption__radius_max__noise_correlated__scale_300,2,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",931.6893760000003,988.689376601214,0.0,-4.5,-52.5,0.0,4943.4468830060705,0.0,-17.5,-17.5
3,broad,broad_joint,development,scan_then_clear,assumption__radius_max__noise_correlated__scale_75,3,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",698.2573043333332,728.9239725807525,0.0,-4.666666666666667,-26.0,0.0,3644.619862903763,0.0,-8.666666666666666,-8.666666666666666
3,broad,broad_joint,development,scan_then_clear,assumption__radius_max__noise_deterministic__scale_150,3,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",617.5476613333336,637.88099670171,0.0,-2.3333333333333335,-18.0,0.0,3189.40498350855,0.0,-6.0,-6.0
3,broad,broad_joint,development,scan_then_clear,assumption__radius_max__noise_deterministic__scale_300,1,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",655.5622830000002,696.5622867133852,0.0,-5.0,-36.0,0.0,3482.811433566927,0.0,-12.0,-12.0
3,broad,broad_joint,development,scan_then_clear,assumption__radius_max__noise_deterministic__scale_75,2,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",720.0509585000002,712.550959492389,0.0,-4.5,12.0,0.0,3562.7547974619447,0.0,4.0,4.0
3,broad,broad_joint,development,scan_then_clear,assumption__radius_max__noise_extreme__scale_150,2,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",574.104358,650.6043576818197,0.0,-3.0,-73.5,0.0,3253.021788409098,0.0,-24.5,-24.5
3,broad,broad_joint,development,scan_then_clear,assumption__radius_max__noise_extreme__scale_300,1,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",670.4876789999998,714.4876778156049,0.0,-5.0,-39.0,0.0,3572.4383890780264,0.0,-13.0,-13.0
3,broad,broad_joint,development,scan_then_clear,assumption__radius_max__noise_extreme__scale_75,3,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",332.28399699999983,363.28399817808696,0.0,-4.0,-27.0,0.0,1816.4199908904363,0.0,-9.0,-9.0
3,broad,broad_joint,development,scan_then_clear,assumption__radius_min__noise_correlated__scale_150,3,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",596.0482153333332,611.7148814040489,0.0,-4.666666666666667,-11.0,0.0,3058.5744070202454,0.0,-3.6666666666666665,-3.6666666666666665
3,broad,broad_joint,development,scan_then_clear,assumption__radius_min__noise_correlated__scale_300,3,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",561.6196833333333,568.2863500635963,0.0,-3.6666666666666665,-3.0,0.0,2841.431750317981,0.0,-1.0,-1.0
3,broad,broad_joint,development,scan_then_clear,assumption__radius_min__noise_correlated__scale_75,3,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",666.701359,672.3680286993435,0.0,-3.6666666666666665,-2.0,0.0,3361.84014349672,0.0,-0.6666666666666666,-0.6666666666666666
3,broad,broad_joint,development,scan_then_clear,assumption__radius_min__noise_deterministic__scale_150,2,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",489.87780450000037,516.377805164838,0.0,-4.0,-22.5,0.0,2581.88902582419,0.0,-7.5,-7.5
3,broad,broad_joint,development,scan_then_clear,assumption__radius_min__noise_deterministic__scale_300,3,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",460.6599023333335,469.99323619084225,0.0,-4.333333333333333,-5.0,0.0,2349.96618095421,0.0,-1.6666666666666667,-1.6666666666666667
3,broad,broad_joint,development,scan_then_clear,assumption__radius_min__noise_deterministic__scale_75,3,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",652.9105323333334,661.9105311304883,0.0,-2.0,-7.0,0.0,3309.552655652442,0.0,-2.3333333333333335,-2.3333333333333335
3,broad,broad_joint,development,scan_then_clear,assumption__radius_min__noise_extreme__scale_150,3,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",671.4641046666666,691.4641058323833,0.0,-3.0,-17.0,0.0,3457.3205291619174,0.0,-5.666666666666667,-5.666666666666667
3,broad,broad_joint,development,scan_then_clear,assumption__radius_min__noise_extreme__scale_300,2,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-72.84847549999995,-62.84847607112488,0.0,-4.0,-6.0,0.0,-314.242380355623,0.0,-2.0,-2.0
3,broad,broad_joint,development,scan_then_clear,assumption__radius_min__noise_extreme__scale_75,2,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",186.31255599999986,223.8125557214239,0.0,-4.5,-33.0,0.0,1119.0627786071182,0.0,-11.0,-11.0
3,broad,broad_joint,development,scan_then_clear,assumption__radius_mixed__noise_correlated__scale_150,3,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",665.6159646666669,705.2826321543292,0.0,-4.666666666666667,-35.0,0.0,3526.413160771646,0.0,-11.666666666666666,-11.666666666666666
3,broad,broad_joint,development,scan_then_clear,assumption__radius_mixed__noise_correlated__scale_300,2,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",472.9445915000001,503.4445932284939,0.0,-3.5,-27.0,0.0,2517.222966142468,0.0,-9.0,-9.0
3,broad,broad_joint,development,scan_then_clear,assumption__radius_mixed__noise_correlated__scale_75,3,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",580.7092703333333,601.70927109407,0.0,-4.0,-17.0,0.0,3008.5463554703506,0.0,-5.666666666666667,-5.666666666666667
3,broad,broad_joint,development,scan_then_clear,assumption__radius_mixed__noise_deterministic__scale_150,3,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",562.583838333333,591.9171720573222,0.0,-4.333333333333333,-25.0,0.0,2959.5858602866115,0.0,-8.333333333333334,-8.333333333333334
3,broad,broad_joint,development,scan_then_clear,assumption__radius_mixed__noise_deterministic__scale_300,2,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",880.8201899999999,902.8201909409158,0.0,-4.0,-18.0,0.0,4514.10095470458,0.0,-6.0,-6.0
3,broad,broad_joint,development,scan_then_clear,assumption__radius_mixed__noise_deterministic__scale_75,3,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",485.7263943333334,486.72639395073065,0.0,-4.0,3.0,0.0,2433.631969753653,0.0,1.0,1.0
3,broad,broad_joint,development,scan_then_clear,assumption__radius_mixed__noise_extreme__scale_150,2,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",507.71317150000004,503.2131685802858,0.0,-3.0,7.5,0.0,2516.0658429014293,0.0,2.5,2.5
3,broad,broad_joint,development,scan_then_clear,assumption__radius_mixed__noise_extreme__scale_300,2,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",219.18843999999967,245.188440692453,0.0,-3.5,-22.5,0.0,1225.942203462264,0.0,-7.5,-7.5
3,broad,broad_joint,development,scan_then_clear,assumption__radius_mixed__noise_extreme__scale_75,1,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",742.5472570000002,742.5472611551595,0.0,-3.0,3.0,0.0,3712.7363057757975,0.0,1.0,1.0
3,calibrated,broad_joint,development,immediate,__design_mixture__,32,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",2177.05995740625,2156.278711244139,-4.0625,-17.625,42.46875,0.0,10781.393556220693,-0.8125,14.15625,14.15625
3,calibrated,broad_joint,development,immediate,mixed_correlated150_after_observable_screen,15,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",2198.8314473333335,2176.8981175927975,-4.0,-17.666666666666668,43.6,0.0,10884.490587963988,-0.8,14.533333333333333,14.533333333333333
3,calibrated,broad_joint,development,immediate,mixed_extreme150_after_observable_screen,17,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",2157.849819235294,2138.0851174070867,-4.117647058823529,-17.58823529411765,41.470588235294116,0.0,10690.425587035432,-0.8235294117647058,13.823529411764707,13.823529411764707
3,calibrated,broad_joint,development,scan_then_clear,__design_mixture__,32,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",585.2255304375001,603.7880309035945,0.0,-3.75,-14.8125,0.0,3018.9401545179726,0.0,-4.9375,-4.9375
3,calibrated,broad_joint,development,scan_then_clear,mixed_correlated150_after_observable_screen,15,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",653.8851896000001,674.6851893380973,0.0,-3.4,-17.4,0.0,3373.4259466904864,0.0,-5.8,-5.8
3,calibrated,broad_joint,development,scan_then_clear,mixed_extreme150_after_observable_screen,17,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",524.6434782352941,541.2317146378566,0.0,-4.0588235294117645,-12.529411764705882,0.0,2706.1585731892837,0.0,-4.176470588235294,-4.176470588235294
3,calibrated,smoothed_joint,development,immediate,__design_mixture__,32,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",2024.9157170937501,2013.165720419353,-4.0625,-17.1875,33.0,0.0,10065.828602096764,-0.8125,11.0,11.0
3,calibrated,smoothed_joint,development,immediate,mixed_correlated150_after_observable_screen,17,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",1814.4532157058825,1803.1591012408783,-2.9411764705882355,-16.470588235294116,30.705882352941178,0.0,9015.795506204393,-0.5882352941176471,10.235294117647058,10.235294117647058
3,calibrated,smoothed_joint,development,immediate,mixed_extreme150_after_observable_screen,15,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",2263.439885333333,2251.173222154958,-5.333333333333333,-18.0,35.6,0.0,11255.866110774787,-1.0666666666666667,11.866666666666667,11.866666666666667
3,calibrated,smoothed_joint,development,scan_then_clear,__design_mixture__,32,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",619.91152025,637.5052707032534,0.0,-4.09375,-13.5,0.0,3187.526353516266,0.0,-4.5,-4.5
3,calibrated,smoothed_joint,development,scan_then_clear,mixed_correlated150_after_observable_screen,17,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",487.74849305882367,504.6308464227201,0.0,-4.0,-12.882352941176471,0.0,2523.1542321136,0.0,-4.294117647058823,-4.294117647058823
3,calibrated,smoothed_joint,development,scan_then_clear,mixed_extreme150_after_observable_screen,15,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",769.6962843999999,788.0962848878577,0.0,-4.2,-14.2,0.0,3940.4814244392883,0.0,-4.733333333333333,-4.733333333333333
3,stress,stress_design,development,immediate,__design_mixture__,32,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",934.2147101562501,924.183463246375,-5.625,-16.6875,32.34375,0.0,4620.917316231876,-1.125,10.78125,10.78125
3,stress,stress_design,development,immediate,assumption__radius_max__noise_correlated__scale_150,1,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",936.0829120000008,930.0829159031273,0.0,-15.0,21.0,0.0,4650.414579515633,0.0,7.0,7.0
3,stress,stress_design,development,immediate,assumption__radius_max__noise_correlated__scale_300,1,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",26.783141000000796,41.78314693045422,0.0,-12.0,-3.0,0.0,208.91573465226975,0.0,-1.0,-1.0
3,stress,stress_design,development,immediate,assumption__radius_max__noise_correlated__scale_75,1,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",1511.0909270000002,1509.090924881767,-10.0,-21.0,33.0,0.0,7545.454624408838,-2.0,11.0,11.0
3,stress,stress_design,development,immediate,assumption__radius_max__noise_deterministic__scale_150,1,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",2394.469392,2378.4693943565444,0.0,-20.0,36.0,0.0,11892.346971782721,0.0,12.0,12.0
3,stress,stress_design,development,immediate,assumption__radius_max__noise_deterministic__scale_300,1,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",743.5704570000007,738.5704575734917,0.0,-16.0,21.0,0.0,3692.8522878674557,0.0,7.0,7.0
3,stress,stress_design,development,immediate,assumption__radius_max__noise_deterministic__scale_75,1,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",1717.129935,1705.1299323975527,0.0,-18.0,30.0,0.0,8525.649661987765,0.0,10.0,10.0
3,stress,stress_design,development,immediate,assumption__radius_max__noise_extreme__scale_150,1,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",121.74492800000007,141.74493380050035,0.0,-14.0,-6.0,0.0,708.7246690025022,0.0,-2.0,-2.0
3,stress,stress_design,development,immediate,assumption__radius_max__noise_extreme__scale_300,1,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",2532.0890259999996,2411.089032977121,0.0,-14.0,135.0,0.0,12055.445164885605,0.0,45.0,45.0
3,stress,stress_design,development,immediate,assumption__radius_max__noise_extreme__scale_75,2,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",2029.8661500000005,1970.866156901874,0.0,-16.0,75.0,0.0,9854.330784509371,0.0,25.0,25.0
3,stress,stress_design,development,immediate,assumption__radius_min__noise_correlated__scale_150,2,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-217.7518204999999,-157.75181951752484,-40.0,-23.0,3.0,0.0,-788.7590975876237,-8.0,1.0,1.0
3,stress,stress_design,development,immediate,assumption__radius_min__noise_correlated__scale_75,2,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",258.03510550000055,263.53511029918536,0.0,-16.0,10.5,0.0,1317.6755514959277,0.0,3.5,3.5
3,stress,stress_design,development,immediate,assumption__radius_min__noise_deterministic__scale_150,2,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",176.4134214999999,178.41342228149847,0.0,-15.5,13.5,0.0,892.0671114074939,0.0,4.5,4.5
3,stress,stress_design,development,immediate,assumption__radius_min__noise_deterministic__scale_300,1,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",637.7268320000003,621.7268327797146,0.0,-17.0,33.0,0.0,3108.6341638985723,0.0,11.0,11.0
3,stress,stress_design,development,immediate,assumption__radius_min__noise_deterministic__scale_75,1,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",650.5419200000006,651.5419198740328,0.0,-16.0,15.0,0.0,3257.7095993701623,0.0,5.0,5.0
3,stress,stress_design,development,immediate,assumption__radius_min__noise_extreme__scale_150,2,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",1501.5676725,1469.067679770633,-5.0,-16.5,54.0,0.0,7345.338398853165,-1.0,18.0,18.0
3,stress,stress_design,development,immediate,assumption__radius_min__noise_extreme__scale_300,1,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",64.19518400000015,76.19518910242186,0.0,-12.0,0.0,0.0,380.9759455121093,0.0,0.0,0.0
3,stress,stress_design,development,immediate,assumption__radius_min__noise_extreme__scale_75,2,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",1399.5711454999998,1360.5711484478925,0.0,-15.0,54.0,0.0,6802.855742239464,0.0,18.0,18.0
3,stress,stress_design,development,immediate,assumption__radius_mixed__noise_correlated__scale_150,1,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",569.4648299999999,590.4648379010073,0.0,-15.0,-6.0,0.0,2952.324189505038,0.0,-2.0,-2.0
3,stress,stress_design,development,immediate,assumption__radius_mixed__noise_correlated__scale_300,1,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",1285.7337120000002,1273.7337116345352,0.0,-18.0,30.0,0.0,6368.668558172678,0.0,10.0,10.0
3,stress,stress_design,development,immediate,assumption__radius_mixed__noise_correlated__scale_75,2,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",410.2033954999995,408.20339912933673,0.0,-14.5,16.5,0.0,2041.0169956466852,0.0,5.5,5.5
3,stress,stress_design,development,immediate,assumption__radius_mixed__noise_deterministic__scale_150,1,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",206.83670600000005,216.8367089059384,0.0,-13.0,3.0,0.0,1084.1835445296892,0.0,1.0,1.0
3,stress,stress_design,development,immediate,assumption__radius_mixed__noise_deterministic__scale_300,1,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",1962.4665730000006,1964.466575018797,0.0,-20.0,18.0,0.0,9822.332875093987,0.0,6.0,6.0
3,stress,stress_design,development,immediate,assumption__radius_mixed__noise_deterministic__scale_75,2,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",698.669852,699.1698508258805,0.0,-15.5,15.0,0.0,3495.8492541294,0.0,5.0,5.0
3,stress,stress_design,development,immediate,assumption__radius_mixed__noise_extreme__scale_150,1,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",2021.794406,1938.7944135694443,-80.0,-29.0,192.0,0.0,9693.972067847219,-16.0,64.0,64.0
3,stress,stress_design,development,scan_then_clear,__design_mixture__,32,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",14.477760875000115,32.60276182953541,4.375,-2.53125,-19.96875,0.0,163.0138091476776,0.875,-6.65625,-6.65625
3,stress,stress_design,development,scan_then_clear,assumption__radius_max__noise_correlated__scale_150,1,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",129.90905199999997,137.90905273117642,0.0,-5.0,-3.0,0.0,689.5452636558803,0.0,-1.0,-1.0
3,stress,stress_design,development,scan_then_clear,assumption__radius_max__noise_correlated__scale_300,1,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-310.40650999999934,-309.40650570368825,0.0,-1.0,0.0,0.0,-1547.0325285184408,0.0,0.0,0.0
3,stress,stress_design,development,scan_then_clear,assumption__radius_max__noise_correlated__scale_75,1,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-187.05379699999958,-148.05379540704507,0.0,-3.0,-36.0,0.0,-740.2689770352226,0.0,-12.0,-12.0
3,stress,stress_design,development,scan_then_clear,assumption__radius_max__noise_deterministic__scale_150,1,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-218.32358999999997,-168.32358829101122,0.0,-5.0,-45.0,0.0,-841.617941455057,0.0,-15.0,-15.0
3,stress,stress_design,development,scan_then_clear,assumption__radius_max__noise_deterministic__scale_300,1,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-87.37764699999934,-64.37764529714423,0.0,-5.0,-18.0,0.0,-321.8882264857202,0.0,-6.0,-6.0
3,stress,stress_design,development,scan_then_clear,assumption__radius_max__noise_deterministic__scale_75,1,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-305.4206549999999,-195.42065421048574,0.0,-5.0,-105.0,0.0,-977.1032710524269,0.0,-35.0,-35.0
