problem,pool,composition_model,partition,variant,mechanism_id,n_pairs,baseline_failures,candidate_failures,interpretation,total_actual_time_delta_s_mean,movement_s_delta_mean,measurement_s_delta_mean,switch_s_delta_mean,optical_s_delta_mean,laser_s_delta_mean,walk_distance_m_delta_mean,measures_delta_mean,clear_attempts_delta_mean,failed_clear_attempts_delta_mean
3,calibrated,smoothed_joint,confirmation,joint_triangular_l1,mixed_correlated150_after_observable_screen,7,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-582.7735772857143,-462.63071623712045,-140.71428571428572,0.0,20.571428571428573,0.0,-2313.153581185602,-28.142857142857142,6.857142857142857,6.857142857142857
3,calibrated,smoothed_joint,confirmation,joint_triangular_l1,mixed_extreme150_after_observable_screen,13,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-371.36397484615384,-302.8255097498459,-117.6923076923077,0.0,49.15384615384615,0.0,-1514.127548749229,-23.53846153846154,16.384615384615383,16.384615384615383
3,stress,stress_design,confirmation,joint_triangular_l1,__design_mixture__,20,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-216.20250564999998,-155.35250447351203,-90.25,0.0,29.4,0.0,-776.7625223675602,-18.05,9.8,9.8
3,stress,stress_design,confirmation,joint_triangular_l1,assumption__radius_max__noise_correlated__scale_150,1,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-576.0020490000006,-424.00204736788146,-185.0,0.0,33.0,0.0,-2120.0102368394073,-37.0,11.0,11.0
3,stress,stress_design,confirmation,joint_triangular_l1,assumption__radius_max__noise_correlated__scale_75,1,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-414.5542570000007,-292.55425589991546,-140.0,0.0,18.0,0.0,-1462.7712794995787,-28.0,6.0,6.0
3,stress,stress_design,confirmation,joint_triangular_l1,assumption__radius_max__noise_deterministic__scale_150,1,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-321.3374269999995,-271.3374249178487,-125.0,0.0,75.0,0.0,-1356.6871245892435,-25.0,25.0,25.0
3,stress,stress_design,confirmation,joint_triangular_l1,assumption__radius_max__noise_deterministic__scale_75,1,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-392.32982300000003,-312.32981902180836,-125.0,0.0,45.0,0.0,-1561.6490951090418,-25.0,15.0,15.0
3,stress,stress_design,confirmation,joint_triangular_l1,assumption__radius_min__noise_correlated__scale_300,1,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-238.60331099999985,-143.60331265933746,-125.0,0.0,30.0,0.0,-718.0165632966891,-25.0,10.0,10.0
3,stress,stress_design,confirmation,joint_triangular_l1,assumption__radius_min__noise_correlated__scale_75,2,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-184.0033884999998,-104.0033881577765,-102.5,0.0,22.5,0.0,-520.0169407888843,-20.5,7.5,7.5
3,stress,stress_design,confirmation,joint_triangular_l1,assumption__radius_min__noise_deterministic__scale_150,1,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-181.46852099999978,-133.4685166621648,-105.0,0.0,57.0,0.0,-667.3425833108231,-21.0,19.0,19.0
3,stress,stress_design,confirmation,joint_triangular_l1,assumption__radius_min__noise_extreme__scale_150,2,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-169.14798299999984,-145.64798036362322,-55.0,0.0,31.5,0.0,-728.2399018181168,-11.0,10.5,10.5
3,stress,stress_design,confirmation,joint_triangular_l1,assumption__radius_min__noise_extreme__scale_300,1,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-47.2844970000001,-27.284495396933835,-35.0,0.0,15.0,0.0,-136.42247698466963,-7.0,5.0,5.0
3,stress,stress_design,confirmation,joint_triangular_l1,assumption__radius_mixed__noise_correlated__scale_150,2,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-58.49757150000005,-39.99756931776278,-27.5,0.0,9.0,0.0,-199.98784658881414,-5.5,3.0,3.0
3,stress,stress_design,confirmation,joint_triangular_l1,assumption__radius_mixed__noise_correlated__scale_75,2,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-284.9641710000001,-206.4641718765581,-102.5,0.0,24.0,0.0,-1032.3208593827894,-20.5,8.0,8.0
3,stress,stress_design,confirmation,joint_triangular_l1,assumption__radius_mixed__noise_deterministic__scale_150,1,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-94.88780000000042,-65.88779785212273,-80.0,0.0,51.0,0.0,-329.4389892606123,-16.0,17.0,17.0
3,stress,stress_design,confirmation,joint_triangular_l1,assumption__radius_mixed__noise_deterministic__scale_300,2,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-146.15720349999947,-79.65720353035204,-95.0,0.0,28.5,0.0,-398.28601765176063,-19.0,9.5,9.5
3,stress,stress_design,confirmation,joint_triangular_l1,assumption__radius_mixed__noise_deterministic__scale_75,1,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-378.2248209999998,-300.2248215474401,-105.0,0.0,27.0,0.0,-1501.1241077371997,-21.0,9.0,9.0
3,stress,stress_design,confirmation,joint_triangular_l1,assumption__radius_mixed__noise_extreme__scale_300,1,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",6.183027999999467,15.183028347357777,-15.0,0.0,6.0,0.0,75.91514173679025,-3.0,2.0,2.0
4,broad,broad_joint,confirmation,joint_triangular_l1,__design_mixture__,40,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-509.313786875,-423.66378335002054,-175.875,0.0,90.225,0.0,-2118.3189167501027,-35.175,30.075,30.075
4,broad,broad_joint,confirmation,joint_triangular_l1,assumption__radius_max__noise_correlated__scale_150,2,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-1223.5701295,-1002.570126253012,-245.0,0.0,24.0,0.0,-5012.850631265064,-49.0,8.0,8.0
4,broad,broad_joint,confirmation,joint_triangular_l1,assumption__radius_max__noise_correlated__scale_75,2,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-1003.8965754999999,-819.3965686656802,-247.5,0.0,63.0,0.0,-4096.982843328402,-49.5,21.0,21.0
4,broad,broad_joint,confirmation,joint_triangular_l1,assumption__radius_max__noise_deterministic__scale_150,2,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-478.9234425000004,-386.4234397701457,-122.5,0.0,30.0,0.0,-1932.1171988507267,-24.5,10.0,10.0
4,broad,broad_joint,confirmation,joint_triangular_l1,assumption__radius_max__noise_deterministic__scale_300,2,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-659.4516215000003,-549.9516164870693,-210.0,0.0,100.5,0.0,-2749.7580824353463,-42.0,33.5,33.5
4,broad,broad_joint,confirmation,joint_triangular_l1,assumption__radius_max__noise_deterministic__scale_75,3,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-405.230741,-367.2307367420347,-185.0,0.0,147.0,0.0,-1836.153683710174,-37.0,49.0,49.0
4,broad,broad_joint,confirmation,joint_triangular_l1,assumption__radius_max__noise_extreme__scale_150,1,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-692.6352659999993,-609.6352630890087,-170.0,0.0,87.0,0.0,-3048.1763154450455,-34.0,29.0,29.0
4,broad,broad_joint,confirmation,joint_triangular_l1,assumption__radius_max__noise_extreme__scale_300,2,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-636.6118910000005,-597.1118869165002,-215.0,0.0,175.5,0.0,-2985.5594345824975,-43.0,58.5,58.5
4,broad,broad_joint,confirmation,joint_triangular_l1,assumption__radius_max__noise_extreme__scale_75,2,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-436.9401539999999,-361.94015103629,-150.0,0.0,75.0,0.0,-1809.7007551814531,-30.0,25.0,25.0
4,broad,broad_joint,confirmation,joint_triangular_l1,assumption__radius_min__noise_correlated__scale_150,2,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-534.9307064999994,-402.43070179769256,-155.0,0.0,22.5,0.0,-2012.1535089884637,-31.0,7.5,7.5
4,broad,broad_joint,confirmation,joint_triangular_l1,assumption__radius_min__noise_correlated__scale_300,1,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-667.2050180000006,-506.20501204072025,-170.0,0.0,9.0,0.0,-2531.025060203603,-34.0,3.0,3.0
4,broad,broad_joint,confirmation,joint_triangular_l1,assumption__radius_min__noise_correlated__scale_75,1,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-320.26141199999984,-251.26141071813072,-75.0,0.0,6.0,0.0,-1256.3070535906518,-15.0,2.0,2.0
4,broad,broad_joint,confirmation,joint_triangular_l1,assumption__radius_min__noise_deterministic__scale_150,2,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-224.63686049999978,-161.13685905853208,-80.0,0.0,16.5,0.0,-805.68429529266,-16.0,5.5,5.5
4,broad,broad_joint,confirmation,joint_triangular_l1,assumption__radius_min__noise_deterministic__scale_300,3,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-314.8896219999994,-260.88961911014604,-135.0,0.0,81.0,0.0,-1304.4480955507315,-27.0,27.0,27.0
4,broad,broad_joint,confirmation,joint_triangular_l1,assumption__radius_min__noise_deterministic__scale_75,2,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-499.8278975000003,-397.8278973182346,-142.5,0.0,40.5,0.0,-1989.1394865911716,-28.5,13.5,13.5
4,broad,broad_joint,confirmation,joint_triangular_l1,assumption__radius_min__noise_extreme__scale_150,2,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-389.21992450000016,-304.219921932774,-152.5,0.0,67.5,0.0,-1521.09960966387,-30.5,22.5,22.5
4,broad,broad_joint,confirmation,joint_triangular_l1,assumption__radius_min__noise_extreme__scale_300,2,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",689.4079709999996,404.4079711778031,-127.5,0.0,412.5,0.0,2022.039855889012,-25.5,137.5,137.5
4,broad,broad_joint,confirmation,joint_triangular_l1,assumption__radius_min__noise_extreme__scale_75,1,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-364.4663700000001,-273.4663695499712,-115.0,0.0,24.0,0.0,-1367.3318477498542,-23.0,8.0,8.0
4,broad,broad_joint,confirmation,joint_triangular_l1,assumption__radius_mixed__noise_correlated__scale_75,1,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-620.042888,-522.042878937722,-260.0,0.0,162.0,0.0,-2610.2143946886135,-52.0,54.0,54.0
4,broad,broad_joint,confirmation,joint_triangular_l1,assumption__radius_mixed__noise_deterministic__scale_150,1,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-506.1877229999991,-364.187720516029,-205.0,0.0,63.0,0.0,-1820.9386025801432,-41.0,21.0,21.0
4,broad,broad_joint,confirmation,joint_triangular_l1,assumption__radius_mixed__noise_deterministic__scale_300,1,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-806.7524259999991,-657.752418677801,-245.0,0.0,96.0,0.0,-3288.7620933889993,-49.0,32.0,32.0
4,broad,broad_joint,confirmation,joint_triangular_l1,assumption__radius_mixed__noise_deterministic__scale_75,2,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-746.6035809999994,-599.1035740295592,-245.0,0.0,97.5,0.0,-2995.5178701477926,-49.0,32.5,32.5
4,broad,broad_joint,confirmation,joint_triangular_l1,assumption__radius_mixed__noise_extreme__scale_300,1,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-866.8827930000007,-645.88279000484,-275.0,0.0,54.0,0.0,-3229.4139500242018,-55.0,18.0,18.0
4,broad,broad_joint,confirmation,joint_triangular_l1,assumption__radius_mixed__noise_extreme__scale_75,2,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-538.6734320000005,-438.17342936734167,-187.5,0.0,87.0,0.0,-2190.8671468367065,-37.5,29.0,29.0
4,calibrated,broad_joint,confirmation,joint_triangular_l1,__design_mixture__,20,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-646.33318295,-538.3831787538645,-196.0,0.0,88.05,0.0,-2691.9158937693246,-39.2,29.35,29.35
4,calibrated,broad_joint,confirmation,joint_triangular_l1,mixed_correlated150_after_observable_screen,10,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-692.9212308,-565.2212254792755,-225.5,0.0,97.8,0.0,-2826.106127396378,-45.1,32.6,32.6
4,calibrated,broad_joint,confirmation,joint_triangular_l1,mixed_extreme150_after_observable_screen,10,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-599.7451351000002,-511.5451320284536,-166.5,0.0,78.3,0.0,-2557.7256601422714,-33.3,26.1,26.1
4,calibrated,smoothed_joint,confirmation,joint_triangular_l1,__design_mixture__,20,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-440.3627738,-364.8627702979513,-170.0,0.0,94.5,0.0,-1824.3138514897569,-34.0,31.5,31.5
4,calibrated,smoothed_joint,confirmation,joint_triangular_l1,mixed_correlated150_after_observable_screen,12,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-484.86577358333324,-403.53243680676843,-179.58333333333334,0.0,98.25,0.0,-2017.6621840338423,-35.916666666666664,32.75,32.75
4,calibrated,smoothed_joint,confirmation,joint_triangular_l1,mixed_extreme150_after_observable_screen,8,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-373.6082741250002,-306.85827053472553,-155.625,0.0,88.875,0.0,-1534.2913526736284,-31.125,29.625,29.625
4,stress,stress_design,confirmation,joint_triangular_l1,__design_mixture__,20,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-366.9295192999999,-292.4295159026851,-146.5,0.0,72.0,0.0,-1462.147579513427,-29.3,24.0,24.0
4,stress,stress_design,confirmation,joint_triangular_l1,assumption__radius_max__noise_correlated__scale_150,1,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-322.44410699999935,-288.4441019002643,-130.0,0.0,96.0,0.0,-1442.2205095013196,-26.0,32.0,32.0
4,stress,stress_design,confirmation,joint_triangular_l1,assumption__radius_max__noise_correlated__scale_300,1,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-1078.1706990000002,-893.1706930367291,-200.0,0.0,15.0,0.0,-4465.853465183645,-40.0,5.0,5.0
4,stress,stress_design,confirmation,joint_triangular_l1,assumption__radius_max__noise_deterministic__scale_150,1,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-559.4751090000009,-509.47510663059984,-245.0,0.0,195.0,0.0,-2547.3755331529974,-49.0,65.0,65.0
4,stress,stress_design,confirmation,joint_triangular_l1,assumption__radius_max__noise_deterministic__scale_300,1,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-508.52081499999986,-364.5208137015725,-180.0,0.0,36.0,0.0,-1822.6040685078624,-36.0,12.0,12.0
4,stress,stress_design,confirmation,joint_triangular_l1,assumption__radius_max__noise_extreme__scale_150,2,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",102.47782949999964,17.977835032379517,-137.5,0.0,222.0,0.0,89.88917516189758,-27.5,74.0,74.0
4,stress,stress_design,confirmation,joint_triangular_l1,assumption__radius_max__noise_extreme__scale_300,1,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",487.64459700000043,302.6445988918167,-55.0,0.0,240.0,0.0,1513.22299445908,-11.0,80.0,80.0
4,stress,stress_design,confirmation,joint_triangular_l1,assumption__radius_min__noise_correlated__scale_150,2,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-312.4213549999995,-263.9213511311568,-87.5,0.0,39.0,0.0,-1319.6067556557864,-17.5,13.0,13.0
4,stress,stress_design,confirmation,joint_triangular_l1,assumption__radius_min__noise_deterministic__scale_300,2,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-472.5558460000002,-336.5558437424297,-167.5,0.0,31.5,0.0,-1682.7792187121522,-33.5,10.5,10.5
4,stress,stress_design,confirmation,joint_triangular_l1,assumption__radius_min__noise_deterministic__scale_75,1,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-282.864771999999,-190.86477071473928,-125.0,0.0,33.0,0.0,-954.3238535736964,-25.0,11.0,11.0
4,stress,stress_design,confirmation,joint_triangular_l1,assumption__radius_min__noise_extreme__scale_150,1,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-411.6817520000004,-274.6817468800091,-155.0,0.0,18.0,0.0,-1373.4087344000436,-31.0,6.0,6.0
4,stress,stress_design,confirmation,joint_triangular_l1,assumption__radius_min__noise_extreme__scale_300,1,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-565.0374979999997,-378.03748862260363,-205.0,0.0,18.0,0.0,-1890.18744311302,-41.0,6.0,6.0
4,stress,stress_design,confirmation,joint_triangular_l1,assumption__radius_min__noise_extreme__scale_75,1,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-58.72688500000004,-33.72688472354548,-25.0,0.0,0.0,0.0,-168.63442361772468,-5.0,0.0,0.0
4,stress,stress_design,confirmation,joint_triangular_l1,assumption__radius_mixed__noise_correlated__scale_150,1,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-397.3204000000005,-276.32039914045345,-145.0,0.0,24.0,0.0,-1381.6019957022727,-29.0,8.0,8.0
4,stress,stress_design,confirmation,joint_triangular_l1,assumption__radius_mixed__noise_correlated__scale_75,1,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-851.9371219999994,-677.9371213450831,-195.0,0.0,21.0,0.0,-3389.6856067254193,-39.0,7.0,7.0
4,stress,stress_design,confirmation,joint_triangular_l1,assumption__radius_mixed__noise_deterministic__scale_150,1,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-472.13621799999964,-378.13621868025257,-235.0,0.0,141.0,0.0,-1890.6810934012683,-47.0,47.0,47.0
4,stress,stress_design,confirmation,joint_triangular_l1,assumption__radius_mixed__noise_extreme__scale_300,1,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-594.4960479999991,-455.4960407826711,-145.0,0.0,6.0,0.0,-2277.4802039133574,-29.0,2.0,2.0
4,stress,stress_design,confirmation,joint_triangular_l1,assumption__radius_mixed__noise_extreme__scale_75,1,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-358.4248150000003,-265.42481110458175,-105.0,0.0,12.0,0.0,-1327.1240555229087,-21.0,4.0,4.0
