problem,pool,composition_model,partition,variant,mechanism_id,n_pairs,baseline_failures,candidate_failures,interpretation,total_actual_time_delta_s_mean,movement_s_delta_mean,measurement_s_delta_mean,switch_s_delta_mean,optical_s_delta_mean,laser_s_delta_mean,walk_distance_m_delta_mean,measures_delta_mean,clear_attempts_delta_mean,failed_clear_attempts_delta_mean
3,broad,broad_joint,development,joint_triangular_l1,assumption__radius_min__noise_correlated__scale_150,6,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-416.5722291666668,-316.738892556029,-123.33333333333333,0.0,23.5,0.0,-1583.6944627801442,-24.666666666666668,7.833333333333333,7.833333333333333
3,broad,broad_joint,development,joint_triangular_l1,assumption__radius_min__noise_correlated__scale_300,7,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-327.16693157142873,-245.88121437431775,-95.0,0.0,13.714285714285714,0.0,-1229.4060718715882,-19.0,4.571428571428571,4.571428571428571
3,broad,broad_joint,development,joint_triangular_l1,assumption__radius_min__noise_correlated__scale_75,8,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-345.82671637500005,-267.7017142771408,-93.125,0.0,15.0,0.0,-1338.5085713857038,-18.625,5.0,5.0
3,broad,broad_joint,development,joint_triangular_l1,assumption__radius_min__noise_deterministic__scale_150,8,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-261.8465118749997,-206.72151014840938,-88.125,0.0,33.0,0.0,-1033.607550742047,-17.625,11.0,11.0
3,broad,broad_joint,development,joint_triangular_l1,assumption__radius_min__noise_deterministic__scale_300,4,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-237.46977800000002,-191.9697761487232,-91.25,0.0,45.75,0.0,-959.8488807436161,-18.25,15.25,15.25
3,broad,broad_joint,development,joint_triangular_l1,assumption__radius_min__noise_deterministic__scale_75,6,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-191.67211416666655,-142.5054446343016,-69.16666666666667,0.0,20.0,0.0,-712.5272231715074,-13.833333333333334,6.666666666666667,6.666666666666667
3,broad,broad_joint,development,joint_triangular_l1,assumption__radius_min__noise_extreme__scale_150,3,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-224.31137266666687,-174.31137000544717,-75.0,0.0,25.0,0.0,-871.5568500272366,-15.0,8.333333333333334,8.333333333333334
3,broad,broad_joint,development,joint_triangular_l1,assumption__radius_min__noise_extreme__scale_300,6,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-344.96843216666684,-263.6350970790375,-95.83333333333333,0.0,14.5,0.0,-1318.1754853951868,-19.166666666666668,4.833333333333333,4.833333333333333
3,broad,broad_joint,development,joint_triangular_l1,assumption__radius_min__noise_extreme__scale_75,5,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-234.56967860000003,-179.16967590043242,-89.0,0.0,33.6,0.0,-895.8483795021624,-17.8,11.2,11.2
3,broad,broad_joint,development,joint_triangular_l1,assumption__radius_mixed__noise_correlated__scale_150,6,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-574.2967130000001,-460.9633751778436,-138.33333333333334,0.0,25.0,0.0,-2304.816875889218,-27.666666666666668,8.333333333333334,8.333333333333334
3,broad,broad_joint,development,joint_triangular_l1,assumption__radius_mixed__noise_correlated__scale_300,7,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-487.7546491428571,-370.18321691989837,-145.0,0.0,27.428571428571427,0.0,-1850.916084599491,-29.0,9.142857142857142,9.142857142857142
3,broad,broad_joint,development,joint_triangular_l1,assumption__radius_mixed__noise_correlated__scale_75,6,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-619.2726935,-501.1060240382542,-149.16666666666666,0.0,31.0,0.0,-2505.5301201912716,-29.833333333333332,10.333333333333334,10.333333333333334
3,broad,broad_joint,development,joint_triangular_l1,assumption__radius_mixed__noise_deterministic__scale_150,6,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-480.98060383333313,-399.4805992283124,-127.5,0.0,46.0,0.0,-1997.402996141561,-25.5,15.333333333333334,15.333333333333334
3,broad,broad_joint,development,joint_triangular_l1,assumption__radius_mixed__noise_deterministic__scale_300,7,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-574.2932114285715,-481.8646356351469,-133.57142857142858,0.0,41.142857142857146,0.0,-2409.323178175735,-26.714285714285715,13.714285714285714,13.714285714285714
3,broad,broad_joint,development,joint_triangular_l1,assumption__radius_mixed__noise_deterministic__scale_75,6,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-634.5391196666668,-525.0391151238191,-152.5,0.0,43.0,0.0,-2625.195575619096,-30.5,14.333333333333334,14.333333333333334
3,broad,broad_joint,development,joint_triangular_l1,assumption__radius_mixed__noise_extreme__scale_150,6,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-334.2609756666668,-268.42764023771815,-98.33333333333333,0.0,32.5,0.0,-1342.1382011885914,-19.666666666666668,10.833333333333334,10.833333333333334
3,broad,broad_joint,development,joint_triangular_l1,assumption__radius_mixed__noise_extreme__scale_300,6,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-360.6881744999998,-292.18817069702794,-110.0,0.0,41.5,0.0,-1460.9408534851402,-22.0,13.833333333333334,13.833333333333334
3,broad,broad_joint,development,joint_triangular_l1,assumption__radius_mixed__noise_extreme__scale_75,7,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-387.5940481428571,-322.16547478876555,-103.57142857142857,0.0,38.142857142857146,0.0,-1610.827373943828,-20.714285714285715,12.714285714285714,12.714285714285714
3,broad,broad_joint,development,joint_triangular_l2,__design_mixture__,160,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-348.32380761875,-287.0675556053968,-83.53125,0.0,22.275,0.0,-1435.337778026984,-16.70625,7.425,7.425
3,broad,broad_joint,development,joint_triangular_l2,assumption__radius_max__noise_correlated__scale_150,5,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-546.6674079999999,-439.06740454952944,-134.0,0.0,26.4,0.0,-2195.337022747647,-26.8,8.8,8.8
3,broad,broad_joint,development,joint_triangular_l2,assumption__radius_max__noise_correlated__scale_300,4,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-611.7124887499999,-508.2124846325845,-127.5,0.0,24.0,0.0,-2541.0624231629217,-25.5,8.0,8.0
3,broad,broad_joint,development,joint_triangular_l2,assumption__radius_max__noise_correlated__scale_75,6,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-644.0896088333334,-534.922939089147,-134.16666666666666,0.0,25.0,0.0,-2674.614695445735,-26.833333333333332,8.333333333333334,8.333333333333334
3,broad,broad_joint,development,joint_triangular_l2,assumption__radius_max__noise_deterministic__scale_150,7,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-530.3362890000001,-451.19342976278296,-110.0,0.0,30.857142857142858,0.0,-2255.9671488139147,-22.0,10.285714285714286,10.285714285714286
3,broad,broad_joint,development,joint_triangular_l2,assumption__radius_max__noise_deterministic__scale_300,6,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-423.8055006666666,-350.972164368822,-100.83333333333333,0.0,28.0,0.0,-1754.860821844112,-20.166666666666668,9.333333333333334,9.333333333333334
3,broad,broad_joint,development,joint_triangular_l2,assumption__radius_max__noise_deterministic__scale_75,6,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-418.35459599999973,-349.0212602813949,-90.83333333333333,0.0,21.5,0.0,-1745.106301406974,-18.166666666666668,7.166666666666667,7.166666666666667
3,broad,broad_joint,development,joint_triangular_l2,assumption__radius_max__noise_extreme__scale_150,3,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-370.6318133333334,-323.63181235570636,-75.0,0.0,28.0,0.0,-1618.1590617785332,-15.0,9.333333333333334,9.333333333333334
3,broad,broad_joint,development,joint_triangular_l2,assumption__radius_max__noise_extreme__scale_300,7,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-384.198474,-323.34132906972883,-94.28571428571429,0.0,33.42857142857143,0.0,-1616.7066453486434,-18.857142857142858,11.142857142857142,11.142857142857142
3,broad,broad_joint,development,joint_triangular_l2,assumption__radius_max__noise_extreme__scale_75,6,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-254.3783981666667,-232.3783960134227,-65.0,0.0,43.0,0.0,-1161.891980067113,-13.0,14.333333333333334,14.333333333333334
3,broad,broad_joint,development,joint_triangular_l2,assumption__radius_min__noise_correlated__scale_150,6,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-298.1698903333334,-230.50322226576432,-84.16666666666667,0.0,16.5,0.0,-1152.5161113288211,-16.833333333333332,5.5,5.5
3,broad,broad_joint,development,joint_triangular_l2,assumption__radius_min__noise_correlated__scale_300,7,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-262.98184442857126,-205.55327173812216,-66.42857142857143,0.0,9.0,0.0,-1027.7663586906106,-13.285714285714286,3.0,3.0
3,broad,broad_joint,development,joint_triangular_l2,assumption__radius_min__noise_correlated__scale_75,8,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-258.02872899999994,-203.40372716629298,-62.5,0.0,7.875,0.0,-1017.0186358314647,-12.5,2.625,2.625
3,broad,broad_joint,development,joint_triangular_l2,assumption__radius_min__noise_deterministic__scale_150,8,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-187.92034449999994,-152.42034307374104,-55.0,0.0,19.5,0.0,-762.1017153687048,-11.0,6.5,6.5
3,broad,broad_joint,development,joint_triangular_l2,assumption__radius_min__noise_deterministic__scale_300,4,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-177.13474674999998,-149.88474638217178,-55.0,0.0,27.75,0.0,-749.4237319108606,-11.0,9.25,9.25
3,broad,broad_joint,development,joint_triangular_l2,assumption__radius_min__noise_deterministic__scale_75,6,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-130.62434500000003,-103.79101044517377,-40.833333333333336,0.0,14.0,0.0,-518.9550522258687,-8.166666666666666,4.666666666666667,4.666666666666667
3,broad,broad_joint,development,joint_triangular_l2,assumption__radius_min__noise_extreme__scale_150,3,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-173.90234766666663,-143.56901266551267,-43.333333333333336,0.0,13.0,0.0,-717.8450633275643,-8.666666666666666,4.333333333333333,4.333333333333333
3,broad,broad_joint,development,joint_triangular_l2,assumption__radius_min__noise_extreme__scale_300,6,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-289.19626166666677,-230.1962603371011,-65.0,0.0,6.0,0.0,-1150.9813016855048,-13.0,2.0,2.0
3,broad,broad_joint,development,joint_triangular_l2,assumption__radius_min__noise_extreme__scale_75,5,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-170.68353420000022,-131.88353240070182,-55.0,0.0,16.2,0.0,-659.417662003509,-11.0,5.4,5.4
3,broad,broad_joint,development,joint_triangular_l2,assumption__radius_mixed__noise_correlated__scale_150,6,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-415.733283,-334.39994695083374,-98.33333333333333,0.0,17.0,0.0,-1671.9997347541682,-19.666666666666668,5.666666666666667,5.666666666666667
3,broad,broad_joint,development,joint_triangular_l2,assumption__radius_mixed__noise_correlated__scale_300,7,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-358.41478714285705,-279.70049877319786,-103.57142857142857,0.0,24.857142857142858,0.0,-1398.5024938659892,-20.714285714285715,8.285714285714286,8.285714285714286
3,broad,broad_joint,development,joint_triangular_l2,assumption__radius_mixed__noise_correlated__scale_75,6,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-471.14768016666653,-387.3143446548393,-108.33333333333333,0.0,24.5,0.0,-1936.571723274197,-21.666666666666668,8.166666666666666,8.166666666666666
3,broad,broad_joint,development,joint_triangular_l2,assumption__radius_mixed__noise_deterministic__scale_150,6,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-363.97082166666655,-307.3041533067047,-84.16666666666667,0.0,27.5,0.0,-1536.5207665335226,-16.833333333333332,9.166666666666666,9.166666666666666
3,broad,broad_joint,development,joint_triangular_l2,assumption__radius_mixed__noise_deterministic__scale_300,7,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-432.3880875714286,-366.3880854732225,-90.0,0.0,24.0,0.0,-1831.940427366113,-18.0,8.0,8.0
3,broad,broad_joint,development,joint_triangular_l2,assumption__radius_mixed__noise_deterministic__scale_75,6,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-469.20301166666695,-390.0363411297014,-106.66666666666667,0.0,27.5,0.0,-1950.181705648507,-21.333333333333332,9.166666666666666,9.166666666666666
3,broad,broad_joint,development,joint_triangular_l2,assumption__radius_mixed__noise_extreme__scale_150,6,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-258.70837066666655,-212.04170307427725,-61.666666666666664,0.0,15.0,0.0,-1060.2085153713858,-12.333333333333334,5.0,5.0
3,broad,broad_joint,development,joint_triangular_l2,assumption__radius_mixed__noise_extreme__scale_300,6,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-249.33009149999984,-206.99675631897472,-73.33333333333333,0.0,31.0,0.0,-1034.9837815948747,-14.666666666666666,10.333333333333334,10.333333333333334
3,broad,broad_joint,development,joint_triangular_l2,assumption__radius_mixed__noise_extreme__scale_75,7,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-269.99470914285706,-227.56613684758,-66.42857142857143,0.0,24.0,0.0,-1137.8306842379,-13.285714285714286,8.0,8.0
3,broad,broad_joint,development,joint_triangular_l3,__design_mixture__,160,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-238.16868354999997,-203.2811824261071,-52.15625,0.0,17.26875,0.0,-1016.4059121305354,-10.43125,5.75625,5.75625
3,broad,broad_joint,development,joint_triangular_l3,assumption__radius_max__noise_correlated__scale_150,5,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-362.1703911999999,-301.77038912969795,-88.0,0.0,27.6,0.0,-1508.8519456484887,-17.6,9.2,9.2
3,broad,broad_joint,development,joint_triangular_l3,assumption__radius_max__noise_correlated__scale_300,4,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-425.9376682499999,-363.1876663226492,-83.75,0.0,21.0,0.0,-1815.9383316132453,-16.75,7.0,7.0
3,broad,broad_joint,development,joint_triangular_l3,assumption__radius_max__noise_correlated__scale_75,6,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-452.0251233333336,-388.1917884997845,-88.33333333333333,0.0,24.5,0.0,-1940.9589424989226,-17.666666666666668,8.166666666666666,8.166666666666666
3,broad,broad_joint,development,joint_triangular_l3,assumption__radius_max__noise_deterministic__scale_150,7,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-382.0398754285713,-332.8970176395652,-71.42857142857143,0.0,22.285714285714285,0.0,-1664.4850881978261,-14.285714285714286,7.428571428571429,7.428571428571429
3,broad,broad_joint,development,joint_triangular_l3,assumption__radius_max__noise_deterministic__scale_300,6,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-305.50445133333324,-260.0044494750721,-65.0,0.0,19.5,0.0,-1300.0222473753627,-13.0,6.5,6.5
3,broad,broad_joint,development,joint_triangular_l3,assumption__radius_max__noise_deterministic__scale_75,6,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-305.76343866666656,-263.43010459013834,-58.333333333333336,0.0,16.0,0.0,-1317.1505229506904,-11.666666666666666,5.333333333333333,5.333333333333333
3,broad,broad_joint,development,joint_triangular_l3,assumption__radius_max__noise_extreme__scale_150,3,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-236.3762193333332,-212.04288586501085,-43.333333333333336,0.0,19.0,0.0,-1060.2144293250556,-8.666666666666666,6.333333333333333,6.333333333333333
3,broad,broad_joint,development,joint_triangular_l3,assumption__radius_max__noise_extreme__scale_300,7,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-240.44861928571436,-211.44861737890446,-56.42857142857143,0.0,27.428571428571427,0.0,-1057.2430868945225,-11.285714285714286,9.142857142857142,9.142857142857142
3,broad,broad_joint,development,joint_triangular_l3,assumption__radius_max__noise_extreme__scale_75,6,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-160.86581066666653,-147.03247635589682,-33.333333333333336,0.0,19.5,0.0,-735.1623817794843,-6.666666666666667,6.5,6.5
3,broad,broad_joint,development,joint_triangular_l3,assumption__radius_min__noise_correlated__scale_150,6,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-215.52977266666662,-175.19643839538526,-53.333333333333336,0.0,13.0,0.0,-875.982191976926,-10.666666666666666,4.333333333333333,4.333333333333333
3,broad,broad_joint,development,joint_triangular_l3,assumption__radius_min__noise_correlated__scale_300,7,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-189.05182742857127,-154.48039716891213,-43.57142857142857,0.0,9.0,0.0,-772.40198584456,-8.714285714285714,3.0,3.0
3,broad,broad_joint,development,joint_triangular_l3,assumption__radius_min__noise_correlated__scale_75,8,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-182.31045149999994,-149.4354506260417,-40.0,0.0,7.125,0.0,-747.1772531302076,-8.0,2.375,2.375
3,broad,broad_joint,development,joint_triangular_l3,assumption__radius_min__noise_deterministic__scale_150,8,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-125.00970162499993,-107.13470120712645,-30.625,0.0,12.75,0.0,-535.6735060356323,-6.125,4.25,4.25
3,broad,broad_joint,development,joint_triangular_l3,assumption__radius_min__noise_deterministic__scale_300,4,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-117.62521325000012,-107.62521367835882,-32.5,0.0,22.5,0.0,-538.1260683917944,-6.5,7.5,7.5
3,broad,broad_joint,development,joint_triangular_l3,assumption__radius_min__noise_deterministic__scale_75,6,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-87.14207450000004,-75.14207397886305,-22.5,0.0,10.5,0.0,-375.7103698943144,-4.5,3.5,3.5
3,broad,broad_joint,development,joint_triangular_l3,assumption__radius_min__noise_extreme__scale_150,3,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-119.2566613333335,-103.58999440641537,-26.666666666666668,0.0,11.0,0.0,-517.949972032077,-5.333333333333333,3.6666666666666665,3.6666666666666665
3,broad,broad_joint,development,joint_triangular_l3,assumption__radius_min__noise_extreme__scale_300,6,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-218.66753300000013,-181.50086576883845,-41.666666666666664,0.0,4.5,0.0,-907.5043288441908,-8.333333333333334,1.5,1.5
3,broad,broad_joint,development,joint_triangular_l3,assumption__radius_min__noise_extreme__scale_75,5,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-120.94379719999998,-99.54379649858265,-31.0,0.0,9.6,0.0,-497.71898249291337,-6.2,3.2,3.2
3,broad,broad_joint,development,joint_triangular_l3,assumption__radius_mixed__noise_correlated__scale_150,6,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-264.8104818333333,-217.31047942706536,-62.5,0.0,15.0,0.0,-1086.5523971353261,-12.5,5.0,5.0
3,broad,broad_joint,development,joint_triangular_l3,assumption__radius_mixed__noise_correlated__scale_300,7,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-246.1533669999999,-201.72479399444612,-67.14285714285714,0.0,22.714285714285715,0.0,-1008.6239699722303,-13.428571428571429,7.571428571428571,7.571428571428571
3,broad,broad_joint,development,joint_triangular_l3,assumption__radius_mixed__noise_correlated__scale_75,6,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-325.27413400000006,-277.60746591860294,-69.16666666666667,0.0,21.5,0.0,-1388.0373295930149,-13.833333333333334,7.166666666666667,7.166666666666667
3,broad,broad_joint,development,joint_triangular_l3,assumption__radius_mixed__noise_deterministic__scale_150,6,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-245.97356616666653,-214.30689842721972,-51.666666666666664,0.0,20.0,0.0,-1071.5344921360982,-10.333333333333334,6.666666666666667,6.666666666666667
3,broad,broad_joint,development,joint_triangular_l3,assumption__radius_mixed__noise_deterministic__scale_300,7,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-294.1367675714285,-256.13676591116734,-56.42857142857143,0.0,18.428571428571427,0.0,-1280.6838295558368,-11.285714285714286,6.142857142857143,6.142857142857143
3,broad,broad_joint,development,joint_triangular_l3,assumption__radius_mixed__noise_deterministic__scale_75,6,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-318.69125950000017,-272.02459108016416,-66.66666666666667,0.0,20.0,0.0,-1360.1229554008212,-13.333333333333334,6.666666666666667,6.666666666666667
3,broad,broad_joint,development,joint_triangular_l3,assumption__radius_mixed__noise_extreme__scale_150,6,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-165.43148933333336,-141.59815613088026,-35.833333333333336,0.0,12.0,0.0,-707.9907806544015,-7.166666666666667,4.0,4.0
3,broad,broad_joint,development,joint_triangular_l3,assumption__radius_mixed__noise_extreme__scale_300,6,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-156.68938983333297,-137.3560547193011,-45.833333333333336,0.0,26.5,0.0,-686.7802735965064,-9.166666666666666,8.833333333333334,8.833333333333334
3,broad,broad_joint,development,joint_triangular_l3,assumption__radius_mixed__noise_extreme__scale_75,7,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-170.66895528571436,-147.81181189969135,-40.0,0.0,17.142857142857142,0.0,-739.0590594984569,-8.0,5.714285714285714,5.714285714285714
3,calibrated,broad_joint,development,joint_triangular_l1,__design_mixture__,80,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-451.2713256,-361.6963224274004,-124.6875,0.0125,35.1,0.0,-1808.4816121370018,-24.9375,11.7,11.7
3,calibrated,broad_joint,development,joint_triangular_l1,mixed_correlated150_after_observable_screen,39,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-529.6490721794871,-415.5208631581541,-136.66666666666666,0.0,22.53846153846154,0.0,-2077.6043157907698,-27.333333333333332,7.512820512820513,7.512820512820513
3,calibrated,broad_joint,development,joint_triangular_l1,mixed_extreme150_after_observable_screen,41,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-376.7168837317073,-310.4973690493664,-113.29268292682927,0.024390243902439025,47.048780487804876,0.0,-1552.486845246832,-22.658536585365855,15.682926829268293,15.682926829268293
3,calibrated,broad_joint,development,joint_triangular_l2,__design_mixture__,80,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-328.06620490000006,-267.6537030183568,-84.5,0.0125,24.075,0.0,-1338.2685150917837,-16.9,8.025,8.025
3,calibrated,broad_joint,development,joint_triangular_l2,mixed_correlated150_after_observable_screen,39,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-401.46244894871796,-319.69321566436884,-98.07692307692308,0.0,16.307692307692307,0.0,-1598.466078321844,-19.615384615384617,5.435897435897436,5.435897435897436
3,calibrated,broad_joint,development,joint_triangular_l2,mixed_extreme150_after_observable_screen,41,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-258.2502654390244,-218.1527031843453,-71.58536585365853,0.024390243902439025,31.463414634146343,0.0,-1090.7635159217266,-14.317073170731707,10.487804878048781,10.487804878048781
3,calibrated,broad_joint,development,joint_triangular_l3,__design_mixture__,80,0,0,"Actual executed-action costs, including failures; not hypothetical completion times or an official population mean",-209.33270779999998,-177.5077068626125,-51.375,0.0125,19.5375,0.0,-887.5385343130623,-10.275,6.5125,6.5125
